,acousticness,artists,danceability,duration_ms,energy,explicit,id,instrumentalness,key,liveness,loudness,mode,name,popularity,release_date,speechiness,tempo,valence,year,artists_upd_v1,artists_upd_v2,artists_upd,artists_song,consolidates_genre_lists,popularity_red,sim,url
25584,0.698,['The Beatles'],0.42,123480,0.3720000000000001,0,7fh53ta3vAOGJMQ4i5tCHe,0.0,1,0.104,-11.416,0,A Taste Of Honey - Remastered 2009,47,1963-03-22,0.0327,101.408,0.412,1963,['The Beatles'],[],['The Beatles'],The BeatlesA Taste Of Honey - Remastered 2009,"['british_invasion', 'merseybeat', 'psychedelic_rock', 'rock', 'beatlesque', 'classic_rock']",9,0.9861555942953708,https://i.scdn.co/image/ab67616d00001e02dbeec63ad914c973e75c24df
25411,0.7070000000000001,['The Beatles'],0.591,108547,0.605,0,40qXGg5nRbcWzcFb26KWkQ,0.0,0,0.309,-10.925,1,Misery - Remastered 2009,50,1963-03-22,0.0413,133.34799999999998,0.882,1963,['The Beatles'],[],['The Beatles'],The BeatlesMisery - Remastered 2009,"['british_invasion', 'merseybeat', 'psychedelic_rock', 'rock', 'beatlesque', 'classic_rock']",10,0.9857345851235124,https://i.scdn.co/image/ab67616d00001e02dbeec63ad914c973e75c24df
25432,0.386,['The Beatles'],0.52,141693,0.8290000000000001,0,3VbGCXWRiouAq8VyMYN2MI,6.2e-05,0,0.227,-6.228,1,Love Me Do - Remastered 2009,67,1963-03-22,0.0806,147.997,0.7440000000000001,1963,['The Beatles'],[],['The Beatles'],The BeatlesLove Me Do - Remastered 2009,"['british_invasion', 'merseybeat', 'psychedelic_rock', 'rock', 'beatlesque', 'classic_rock']",13,0.9850766580936146,https://i.scdn.co/image/ab67616d00001e02dbeec63ad914c973e75c24df
25437,0.292,['The Beatles'],0.526,106400,0.858,0,0KogQrSowDnZoU8GSpaxkj,0.001,9,0.353,-8.533,1,Little Child - Remastered 2009,44,1963-11-22,0.0476,75.596,0.8859999999999999,1963,['The Beatles'],[],['The Beatles'],The BeatlesLittle Child - Remastered 2009,"['british_invasion', 'merseybeat', 'psychedelic_rock', 'rock', 'beatlesque', 'classic_rock']",8,0.9838745901675428,https://i.scdn.co/image/ab67616d00001e02608a63ad5b18e99da94a3f73
25537,0.608,['The Beatles'],0.6729999999999999,117013,0.349,0,7Aobt67JnaF7qN8jCCKvHq,0.0,4,0.38,-12.414,1,Do You Want To Know A Secret - Remastered 2009,61,1963-03-22,0.0368,124.451,0.609,1963,['The Beatles'],[],['The Beatles'],The BeatlesDo You Want To Know A Secret - Remastered 2009,"['british_invasion', 'merseybeat', 'psychedelic_rock', 'rock', 'beatlesque', 'classic_rock']",12,0.9828589094306961,https://i.scdn.co/image/ab67616d00001e02dbeec63ad914c973e75c24df
25312,0.79,['The Beatles'],0.727,133507,0.338,0,0ESIjVxnDnCDaTPo6sStHm,0.0,5,0.105,-13.887,1,Till There Was You - Remastered 2009,62,1963-11-22,0.0454,122.421,0.6459999999999999,1963,['The Beatles'],[],['The Beatles'],The BeatlesTill There Was You - Remastered 2009,"['british_invasion', 'merseybeat', 'psychedelic_rock', 'rock', 'beatlesque', 'classic_rock']",12,0.9816071636091339,https://i.scdn.co/image/ab67616d00001e02608a63ad5b18e99da94a3f73
25570,0.366,['The Beatles'],0.612,131280,0.7190000000000001,0,70XHAdaMaoLIOVb1hSaeJ4,3.88e-06,2,0.4370000000000001,-7.026,1,Any Time At All - Remastered 2009,48,1964-07-10,0.0398,141.016,0.7440000000000001,1964,['The Beatles'],[],['The Beatles'],The BeatlesAny Time At All - Remastered 2009,"['british_invasion', 'merseybeat', 'psychedelic_rock', 'rock', 'beatlesque', 'classic_rock']",9,0.8511306383121453,https://i.scdn.co/image/ab67616d00001e02e230f303815e82a86713eedd
25458,0.5670000000000001,['The Beatles'],0.4920000000000001,150027,0.628,0,7wC4EW11mBVxDK3xdC7FTf,1.07e-06,7,0.267,-7.813,1,I'm A Loser - Remastered 2009,48,1964-12-04,0.0439,89.87700000000002,0.856,1964,['The Beatles'],[],['The Beatles'],The BeatlesI'm A Loser - Remastered 2009,"['british_invasion', 'merseybeat', 'psychedelic_rock', 'rock', 'beatlesque', 'classic_rock']",9,0.850953480092432,https://i.scdn.co/image/ab67616d00001e0255612ece447bec5d62c68375
25276,0.415,['The Beatles'],0.555,156867,0.57,0,0y1LLH0NiwOD5tM3aNMXTr,0.0,7,0.191,-7.869,1,You Like Me Too Much - Remastered 2009,47,1965-08-06,0.0302,88.316,0.899,1965,['The Beatles'],[],['The Beatles'],The BeatlesYou Like Me Too Much - Remastered 2009,"['british_invasion', 'merseybeat', 'psychedelic_rock', 'rock', 'beatlesque', 'classic_rock']",9,0.8507847496153462,https://i.scdn.co/image/ab67616d00001e02e3e3b64cea45265469d4cafa
25567,0.434,['The Beatles'],0.374,124520,0.596,0,7cb2SdLm1UMLwdUoWwrZN1,0.0,9,0.098,-7.666,1,Baby's In Black - Remastered 2009,46,1964-12-04,0.0416,202.97,0.8759999999999999,1964,['The Beatles'],[],['The Beatles'],The BeatlesBaby's In Black - Remastered 2009,"['british_invasion', 'merseybeat', 'psychedelic_rock', 'rock', 'beatlesque', 'classic_rock']",9,0.8505179421741949,https://i.scdn.co/image/ab67616d00001e0255612ece447bec5d62c68375
25330,0.586,['The Beatles'],0.267,128693,0.688,0,0Wzp5pWPoX0YoBg002HXL9,0.0,11,0.307,-6.309,0,Tell Me Why - Remastered 2009,49,1964-07-10,0.0388,150.942,0.797,1964,['The Beatles'],[],['The Beatles'],The BeatlesTell Me Why - Remastered 2009,"['british_invasion', 'merseybeat', 'psychedelic_rock', 'rock', 'beatlesque', 'classic_rock']",9,0.8504433215346976,https://i.scdn.co/image/ab67616d00001e02e230f303815e82a86713eedd
25272,0.34600000000000003,['The Beatles'],0.5329999999999999,138667,0.66,0,70HNt0eoBVqr4ss68U8x3B,0.0,4,0.26,-7.694,1,You're Going To Lose That Girl - Remastered 2009,58,1965-08-06,0.0337,131.975,0.818,1965,['The Beatles'],[],['The Beatles'],The BeatlesYou're Going To Lose That Girl - Remastered 2009,"['british_invasion', 'merseybeat', 'psychedelic_rock', 'rock', 'beatlesque', 'classic_rock']",11,0.850123928456714,https://i.scdn.co/image/ab67616d00001e02e3e3b64cea45265469d4cafa
25461,0.0917,['The Beatles'],0.643,105987,0.73,0,01xMiErR26kH1KCif6uEYI,0.0,7,0.253,-6.859,1,I'll Cry Instead - Remastered 2009,46,1964-07-10,0.0347,96.711,0.96,1964,['The Beatles'],[],['The Beatles'],The BeatlesI'll Cry Instead - Remastered 2009,"['british_invasion', 'merseybeat', 'psychedelic_rock', 'rock', 'beatlesque', 'classic_rock']",9,0.8499141851854267,https://i.scdn.co/image/ab67616d00001e02e230f303815e82a86713eedd
25571,0.238,['The Beatles'],0.516,125360,0.638,0,7hefVXaGsFPesbK6fKwS6F,0.0,9,0.333,-7.4529999999999985,1,Another Girl - Remastered 2009,49,1965-08-06,0.0314,88.65700000000002,0.8220000000000001,1965,['The Beatles'],[],['The Beatles'],The BeatlesAnother Girl - Remastered 2009,"['british_invasion', 'merseybeat', 'psychedelic_rock', 'rock', 'beatlesque', 'classic_rock']",9,0.8498711393573433,https://i.scdn.co/image/ab67616d00001e02e3e3b64cea45265469d4cafa
25407,0.67,['The Beatles'],0.718,136067,0.593,0,4ltC6PrqkTtpcRNi5lvS4z,0.0,0,0.172,-9.976,1,No Reply - Remastered 2009,58,1964-12-04,0.0377,124.251,0.8690000000000001,1964,['The Beatles'],[],['The Beatles'],The BeatlesNo Reply - Remastered 2009,"['british_invasion', 'merseybeat', 'psychedelic_rock', 'rock', 'beatlesque', 'classic_rock']",11,0.8498350188233326,https://i.scdn.co/image/ab67616d00001e0255612ece447bec5d62c68375
25581,0.366,['The Beatles'],0.7020000000000001,150373,0.447,0,0IxxqsYBcCHEQ1HqLYJnwx,0.0,7,0.153,-10.122,1,Act Naturally - Remastered 2009,48,1965-08-06,0.0308,93.02,0.944,1965,['The Beatles'],[],['The Beatles'],The BeatlesAct Naturally - Remastered 2009,"['british_invasion', 'merseybeat', 'psychedelic_rock', 'rock', 'beatlesque', 'classic_rock']",9,0.8497031727569465,https://i.scdn.co/image/ab67616d00001e02e3e3b64cea45265469d4cafa
25538,0.116,['The Beatles'],0.373,176507,0.934,0,70Dohn82wv6VtxGesqRzbZ,0.00445,9,0.0962,-6.752999999999999,1,Dizzy Miss Lizzy - Remastered 2009,47,1965-08-06,0.0591,136.037,0.918,1965,['The Beatles'],[],['The Beatles'],The BeatlesDizzy Miss Lizzy - Remastered 2009,"['british_invasion', 'merseybeat', 'psychedelic_rock', 'rock', 'beatlesque', 'classic_rock']",9,0.8496292589989421,https://i.scdn.co/image/ab67616d00001e02e3e3b64cea45265469d4cafa
25526,0.488,['The Beatles'],0.74,123800,0.49,0,2CxTkdvhDuQrOxl8xXkdJS,0.0,2,0.103,-9.095,1,Every Little Thing - Remastered 2009,45,1964-12-04,0.038,123.227,0.6779999999999999,1964,['The Beatles'],[],['The Beatles'],The BeatlesEvery Little Thing - Remastered 2009,"['british_invasion', 'merseybeat', 'psychedelic_rock', 'rock', 'beatlesque', 'classic_rock']",9,0.8493506961569628,https://i.scdn.co/image/ab67616d00001e0255612ece447bec5d62c68375
25462,0.7440000000000001,['The Beatles'],0.721,144187,0.527,0,3lSi6qfnp2YZazTzcOLBZk,0.0,9,0.18600000000000005,-7.224,1,I'll Be Back - Remastered 2009,49,1964-07-10,0.0293,123.902,0.6409999999999999,1964,['The Beatles'],[],['The Beatles'],The BeatlesI'll Be Back - Remastered 2009,"['british_invasion', 'merseybeat', 'psychedelic_rock', 'rock', 'beatlesque', 'classic_rock']",9,0.8490480095354834,https://i.scdn.co/image/ab67616d00001e02e230f303815e82a86713eedd
25331,0.061,['The Beatles'],0.5920000000000001,157987,0.7959999999999999,0,2jnr9KaaMAmvk0zMcM9UzV,0.0,7,0.131,-8.125,1,Tell Me What You See - Remastered 2009,47,1965-08-06,0.0429,136.675,0.7,1965,['The Beatles'],[],['The Beatles'],The BeatlesTell Me What You See - Remastered 2009,"['british_invasion', 'merseybeat', 'psychedelic_rock', 'rock', 'beatlesque', 'classic_rock']",9,0.8487955993027017,https://i.scdn.co/image/ab67616d00001e02e3e3b64cea45265469d4cafa
25443,0.614,['The Beatles'],0.588,158147,0.7240000000000001,0,5xf0zdP4KCfshyVn02D3Ea,8.92e-05,7,0.877,-6.63,1,Kansas City / Hey-Hey-Hey-Hey - Medley / Remastered 2009,45,1964-12-04,0.0335,131.36,0.924,1964,['The Beatles'],[],['The Beatles'],The BeatlesKansas City / Hey-Hey-Hey-Hey - Medley / Remastered 2009,"['british_invasion', 'merseybeat', 'psychedelic_rock', 'rock', 'beatlesque', 'classic_rock']",9,0.8478314473294705,https://i.scdn.co/image/ab67616d00001e0255612ece447bec5d62c68375
25408,0.7959999999999999,['The Beatles'],0.631,158627,0.424,0,6pPOkr2OxhQ6htrzOiDmq9,0.000143,6,0.118,-9.106,1,Mr Moonlight - Remastered 2009,45,1964-12-04,0.0438,126.127,0.589,1964,['The Beatles'],[],['The Beatles'],The BeatlesMr Moonlight - Remastered 2009,"['british_invasion', 'merseybeat', 'psychedelic_rock', 'rock', 'beatlesque', 'classic_rock']",9,0.8471448565247429,https://i.scdn.co/image/ab67616d00001e0255612ece447bec5d62c68375
25372,0.0103,['The Beatles'],0.563,141093,0.705,0,4gUYV3ktbaOeAK5KrXMWV5,0.0,2,0.0552,-9.232,1,Run For Your Life - Remastered 2009,58,1965-12-03,0.103,176.732,0.8220000000000001,1965,['The Beatles'],[],['The Beatles'],The BeatlesRun For Your Life - Remastered 2009,"['british_invasion', 'merseybeat', 'psychedelic_rock', 'rock', 'beatlesque', 'classic_rock']",11,0.8470251415385978,https://i.scdn.co/image/ab67616d00001e02ed801e58a9ababdea6ac7ce4
25375,0.5660000000000001,['The Beatles'],0.457,151280,0.917,0,7Ho3T7ERfooiAfvODaMQ2N,0.0,9,0.333,-6.212999999999999,1,Rock And Roll Music - Remastered 2009,51,1964-12-04,0.0441,167.092,0.965,1964,['The Beatles'],[],['The Beatles'],The BeatlesRock And Roll Music - Remastered 2009,"['british_invasion', 'merseybeat', 'psychedelic_rock', 'rock', 'beatlesque', 'classic_rock']",10,0.8469949998351416,https://i.scdn.co/image/ab67616d00001e0255612ece447bec5d62c68375
25317,0.239,['The Beatles'],0.551,155333,0.575,0,0voUr8lubIafUVJlauJxYF,0.0,2,0.112,-8.208,0,Things We Said Today - Remastered 2009,57,1964-07-10,0.0332,137.054,0.516,1964,['The Beatles'],[],['The Beatles'],The BeatlesThings We Said Today - Remastered 2009,"['british_invasion', 'merseybeat', 'psychedelic_rock', 'rock', 'beatlesque', 'classic_rock']",11,0.8461746292675175,https://i.scdn.co/image/ab67616d00001e02e230f303815e82a86713eedd
25451,0.723,['The Beatles'],0.647,125040,0.56,0,788U1Sqej9M6c4iikuDGxO,0.0,9,0.118,-8.809,1,I've Just Seen A Face - Remastered 2009,62,1965-08-06,0.0387,120.418,0.913,1965,['The Beatles'],[],['The Beatles'],The BeatlesI've Just Seen A Face - Remastered 2009,"['british_invasion', 'merseybeat', 'psychedelic_rock', 'rock', 'beatlesque', 'classic_rock']",12,0.8453392910478551,https://i.scdn.co/image/ab67616d00001e02e3e3b64cea45265469d4cafa
25524,0.466,['The Beatles'],0.5429999999999999,146000,0.8059999999999999,0,4DZAH8eiqSAkMIE9l5D71U,0.0,4,0.134,-7.231,1,Everybody's Trying To Be My Baby - Remastered 2009,44,1964-12-04,0.0385,85.17200000000003,0.943,1964,['The Beatles'],[],['The Beatles'],The BeatlesEverybody's Trying To Be My Baby - Remastered 2009,"['british_invasion', 'merseybeat', 'psychedelic_rock', 'rock', 'beatlesque', 'classic_rock']",8,0.8446122299501042,https://i.scdn.co/image/ab67616d00001e0255612ece447bec5d62c68375
25475,0.451,['The Beatles'],0.5329999999999999,154467,0.6679999999999999,0,3kQDIa85ZK8cKVn72NfBnl,0.0,7,0.149,-7.237,1,I Don't Want To Spoil The Party - Remastered 2009,44,1964-12-04,0.033,95.438,0.889,1964,['The Beatles'],[],['The Beatles'],The BeatlesI Don't Want To Spoil The Party - Remastered 2009,"['british_invasion', 'merseybeat', 'psychedelic_rock', 'rock', 'beatlesque', 'classic_rock']",8,0.8443939432367638,https://i.scdn.co/image/ab67616d00001e0255612ece447bec5d62c68375
25469,0.257,['The Beatles'],0.682,163080,0.444,0,3pU1CUgPiFfxPCpscwIwQR,0.0,7,0.115,-7.689,1,I Should Have Known Better - Remastered 2009,61,1964-07-10,0.0289,130.704,0.91,1964,['The Beatles'],[],['The Beatles'],The BeatlesI Should Have Known Better - Remastered 2009,"['british_invasion', 'merseybeat', 'psychedelic_rock', 'rock', 'beatlesque', 'classic_rock']",12,0.844197640887439,https://i.scdn.co/image/ab67616d00001e02e230f303815e82a86713eedd
25285,0.32299999999999995,['The Beatles'],0.551,124320,0.5329999999999999,0,42qkSeX6HNJYHxlk6cWoFe,0.722,9,0.173,-9.8,1,Words Of Love - Remastered 2009,48,1964-12-04,0.0297,122.358,0.85,1964,['The Beatles'],[],['The Beatles'],The BeatlesWords Of Love - Remastered 2009,"['british_invasion', 'merseybeat', 'psychedelic_rock', 'rock', 'beatlesque', 'classic_rock']",9,0.8441666567870216,https://i.scdn.co/image/ab67616d00001e0255612ece447bec5d62c68375
