,Recency,Frequency,MonetaryValue
89,0.0,3.754145534327317,11.57371178140883
90,0.0,5.131157755092837,13.651764176007363
91,0.0,5.601518948957029,14.276619945574158
92,0.6515153519069021,4.771569897638476,13.093348592580695
93,0.0,4.0431837243177355,12.113867070981271
94,1.396631970292603,3.9421861446898334,11.890367487589867
95,0.0,4.844429402621812,13.20633241954418
96,1.396631970292603,5.102115440264812,13.592689799861365
97,2.2176451588632196,3.7130124362501236,11.530543748981982
98,0.0,4.4084539219388095,12.661859485743788
99,1.8136272009636158,4.1064183400227074,12.195765550074597
100,0.0,7.546869179962278,16.996196989247238
101,0.0,7.112658923745029,16.35222312497053
102,0.0,6.0379978506319025,14.860651831329067
103,0.0,7.33299857544352,16.672592020266652
104,2.0021371603090286,3.9767297091365417,11.976677226122977
105,0.0,6.566447444882409,15.651146886072569
106,0.0,6.7793656423226825,15.895536355619301
107,1.2263671804286862,3.9767297091365417,11.98468723058811
108,2.5923783083923255,3.9421861446898334,12.002581762737075
109,0.0,5.836536854295339,14.516252364546354
110,1.396631970292603,6.304602033759555,15.209746516811126
111,0.9964842586527763,4.995319169991417,13.348810205984975
112,0.0,6.957361343045263,16.18804140373006
113,2.0021371603090286,4.503183609400907,12.750953122397448
114,2.8518771428339167,2.9287790392896955,10.649912686665877
115,1.9461506875967753,6.463954294888297,15.508602777108035
116,1.2263671804286862,3.5810601390203067,11.369267732398981
117,1.8136272009636158,3.26737390750029,11.07294522347251
118,2.991982113287941,3.4338898244481797,11.262003977114722
119,0.0,5.042114650272795,13.47688136773612
120,2.181102626198112,2.8484001169074613,10.30391422794572
121,2.141758704907676,3.4338898244481797,11.237933940717111
122,0.0,4.714222943484126,13.150683946057459
123,0.9964842586527763,5.887558957212213,14.694215784316205
124,0.0,5.774586690161318,14.494568332183357
125,3.1178703722446746,0.0,6.416785754321982
126,2.3686633486033744,2.9287790392896955,10.457395560757497
127,3.4252911435684577,0.0,6.786450593018305
128,2.0021371603090286,3.4338898244481797,11.219664291780694
129,0.9964842586527763,3.4338898244481797,11.118903931888159
130,2.0021371603090286,4.790156285801072,13.096640867209945
131,3.02185666546382,2.058201619502107,9.428536379142518
132,2.251733842045806,3.8702141055318986,11.81954639715103
133,1.5307437484490876,3.9066991700518603,11.902951696174707
134,2.0021371603090286,3.9767297091365417,12.06481878874945
135,0.0,4.4084539219388095,12.608560032621794
136,2.5923783083923255,3.004255853385491,10.615680684595466
137,2.0021371603090286,3.5810601390203067,11.391632740721082
138,0.0,6.676771109405392,15.781609143544042
139,1.396631970292603,5.549395875849332,14.192261985451436
140,2.2176451588632196,3.142720785904284,10.876058370401996
141,0.6515153519069021,5.845169282125715,14.585508890988331
142,1.2263671804286862,4.0431837243177355,12.108274462549927
143,1.396631970292603,2.6699502839960365,10.146701564060502
144,0.0,5.392150026668777,13.97746094095676
145,0.0,5.7471808446045936,14.466180473688553
146,0.0,4.826579226325396,13.190748067104087
147,1.5307437484490876,3.142720785904284,10.823172733244379
148,1.8838062557894077,5.201183338035884,13.756993201134462
149,1.2263671804286862,4.771569897638476,13.159189264935153
150,0.0,3.075409370521859,10.720487473543761
151,2.251733842045806,3.004255853385491,10.480916144915264
152,0.0,4.67458830717191,12.998751281742225
153,1.8136272009636158,3.9066991700518603,11.925798327998514
154,0.6515153519069021,6.612590712194223,15.696147696841313
155,0.0,3.325352740687077,11.008589131855668
156,0.0,6.6176288935435625,15.678797345920492
157,0.0,7.405732554353915,16.775235799484346
158,0.0,4.432776295385575,12.571190477890715
159,2.705578272789475,3.26737390750029,11.035974027484647
160,0.0,4.383677660952991,12.452789458018536
161,1.5307437484490876,4.808490410307276,13.08894994334787
162,2.2176451588632196,2.20800583856032,9.174885787034833
163,3.0754165686051564,1.685754566636922,9.003737717685702
164,1.5307437484490876,4.5481371064874185,12.796528025960855
165,2.916929703208465,2.460907627788596,9.935313774280818
166,0.9964842586527763,3.26737390750029,10.984272075998257
167,1.396631970292603,6.160342158391904,15.072835641514802
168,0.6515153519069021,5.517162445420323,14.1704355184728
169,2.608211185479784,3.8702141055318986,11.905040597122952
170,0.0,3.380784603686283,11.270946623342454
171,0.0,3.380784603686283,11.16053334044891
172,1.2263671804286862,5.4039909032391735,13.988507048146785
173,1.396631970292603,3.004255853385491,10.576343122502504
174,0.0,5.952851820076338,14.738439378386571
175,1.6407386937441204,3.325352740687077,11.03936733650216
176,0.9964842586527763,2.460907627788596,10.023056264481426
177,2.833854677958366,3.26737390750029,11.059590855997794
178,0.0,7.351513860465284,16.741630247636827
179,1.5307437484490876,6.125431654787585,15.023691120574197
180,2.181102626198112,3.9066991700518603,11.960550526667545
181,0.0,4.654323966303707,12.955526787968457
182,0.9964842586527763,3.67051961094578,11.530543748981982
183,2.8857060385043223,2.569914849203163,10.094808736192025
184,0.0,5.116713517993364,13.676189741468775
185,1.7335764484645666,5.783604874285023,14.458613162182884
186,0.0,5.5062503471312265,14.192261985451436
187,0.6515153519069021,3.794005626790242,11.713633182418016
188,2.0021371603090286,3.4848610873898864,11.332314045508177
189,0.9964842586527763,2.9287790392896955,10.462125441501806
190,2.3686633486033744,3.380784603686283,11.198108575336105
191,0.0,6.497107168786005,15.510527531602769
192,0.0,5.570478818573583,14.191021295796615
193,0.0,5.228224556280676,13.70748654347482
194,2.3136549585205906,2.6699502839960365,10.224406047201036
195,1.9461506875967753,1.4426723683816955,8.2025887270451
196,2.869141994399832,2.460907627788596,9.869727876214222
197,0.0,3.9421861446898334,12.06481878874945
198,0.0,4.808490410307276,13.128173780167879
199,0.0,3.5810601390203067,11.533112060425411
200,1.8838062557894077,3.142720785904284,10.670969467846463
201,2.945896108454885,3.325352740687077,11.10589471272548
202,0.6515153519069021,5.495252170840417,14.146459124491214
203,2.0528685193183898,3.626571062020832,11.548445019007024
204,0.0,6.279425730869107,15.220870701365515
205,1.2263671804286862,5.641863572365714,14.331101180376928
206,1.6407386937441204,4.654323966303707,13.004516991406339
207,0.0,4.714222943484126,13.022849491509938
208,1.396631970292603,3.7130124362501236,11.680842879422121
209,0.0,2.6699502839960365,9.967175391290017
210,2.4837056115058562,1.1338234261472029,8.221057791978675
211,2.4180619178265337,3.004255853385491,10.558568449508314
212,3.417872832938052,1.1338234261472029,7.8958877147553554
213,0.0,6.20114295893342,15.11263204384171
214,2.46282374025262,4.612853678577848,12.856031651979807
215,0.0,5.4039909032391735,13.97884514180646
216,0.6515153519069021,4.714222943484126,13.007967959099737
217,2.181102626198112,3.325352740687077,11.10915602758957
218,0.6515153519069021,5.912397132519872,14.74313663081543
219,2.141758704907676,3.26737390750029,11.163695308546012
220,0.0,5.331379398117834,13.888204980579987
221,1.7335764484645666,3.9767297091365417,11.97265894846161
222,2.3419325506126847,4.166739296289979,12.22402386899467
223,2.181102626198112,2.569914849203163,9.979753786326533
224,1.6407386937441204,5.201183338035884,13.645197967235063
225,0.6515153519069021,5.159597816393138,13.634479818010984
226,0.0,7.384878544507893,16.77558488604252
227,1.2263671804286862,2.569914849203163,10.059311743691445
228,1.7335764484645666,3.142720785904284,10.93100071282477
229,2.099189049026517,4.0431837243177355,12.113867070981271
230,0.0,5.1454514553845705,13.631169866438153
231,0.0,6.774854429812575,15.89074645740815
232,0.6515153519069021,6.3775990503182935,15.373946051737159
233,0.6515153519069021,4.195891015229306,12.347702306970946
234,1.396631970292603,4.694551608735689,13.056749374549675
235,1.7335764484645666,3.794005626790242,11.817356420152377
236,0.9964842586527763,5.306303985855611,13.927671688845408
237,0.0,5.280765219036447,13.910548534046432
238,0.0,7.123410629534253,16.395514666484186
239,0.0,4.07518326642418,12.117585984418472
240,1.6407386937441204,3.380784603686283,11.26797075034458
241,0.6515153519069021,4.456661589062647,12.697467161928378
242,2.251733842045806,2.460907627788596,9.794506053623383
243,1.2263671804286862,4.3064419974128425,12.471269671919417
244,2.774561620301781,3.4848610873898864,11.31499587285229
245,1.8838062557894077,3.794005626790242,11.69027265235895
246,0.0,4.8794391715564265,13.298227609598884
247,1.6407386937441204,4.2523250634969845,12.391418710551205
248,0.6515153519069021,5.591248561157049,14.21997163584704
249,2.5589419946113883,3.325352740687077,11.076268046806565
250,1.5307437484490876,3.8702141055318986,11.884042463118584
251,2.181102626198112,3.26737390750029,10.905575447507918
252,2.805258741699451,2.3410944983149147,9.88967280508966
253,2.2836567005512274,4.4084539219388095,12.602859602802567
254,1.6407386937441204,4.195891015229306,12.272451651431224
255,0.0,4.0431837243177355,12.12685027694988
256,0.0,5.611714542582656,14.303170576248318
257,1.396631970292603,4.52584958777704,12.764088400386234
258,2.0021371603090286,3.9767297091365417,12.055233320632723
259,1.8838062557894077,1.685754566636922,8.49059644955156
260,2.869141994399832,2.7624141491657817,10.369955346194567
261,0.0,6.389414785370977,15.323959848526034
262,0.0,4.0431837243177355,12.156184308355247
263,2.251733842045806,1.4426723683816955,8.427370692162656
264,3.371594853126721,0.7070550249970754,7.703833115140366
265,2.0021371603090286,3.8702141055318986,11.869197623812715
266,0.0,5.952851820076338,14.763673976683519
267,2.099189049026517,5.293593622192606,13.824086353140741
268,0.6515153519069021,5.187460806131147,13.697110686049474
269,2.6798896988160235,2.460907627788596,9.766296106048669
270,1.8136272009636158,4.166739296289979,12.237991316797709
271,0.6515153519069021,5.1454514553845705,13.71859840570045
272,0.0,4.2523250634969845,12.321297911409994
273,1.5307437484490876,5.944852538053414,14.71002075341544
274,0.9964842586527763,4.52584958777704,12.82334886655748
275,1.8838062557894077,4.432776295385575,12.675635454557842
276,0.0,7.829010248565202,17.392250579933325
277,0.0,7.530610927892685,16.962099214498416
278,0.0,7.0045177720292955,16.225784471828693
279,1.396631970292603,5.331379398117834,13.870728093413653
280,0.0,5.86227773090026,14.62423709210056
281,2.833854677958366,2.058201619502107,9.311263738914317
282,0.0,5.976583096030717,14.801392576666554
283,1.8136272009636158,4.844429402621812,13.220763088394287
284,1.5307437484490876,3.004255853385491,10.683481964548855
285,1.8136272009636158,3.832671322999159,11.76624001683521
286,1.8136272009636158,4.136925650055931,12.204643182252045
287,2.251733842045806,4.010380129795892,12.119442605429693
288,2.099189049026517,3.626571062020832,11.535676691458242
289,2.4837056115058562,4.195891015229306,12.381793191656671
290,0.6515153519069021,6.597371084094738,15.65831827209813
291,1.8136272009636158,4.456661589062647,12.67974844306334
292,2.869141994399832,2.6699502839960365,10.29352427212988
293,1.8838062557894077,3.380784603686283,11.09278877114662
294,0.0,5.131157755092837,13.564601509101973
295,0.6515153519069021,6.949354065121076,16.161559101266167
296,0.6515153519069021,3.8702141055318986,11.759464673045413
297,0.0,5.9999250201832215,14.848672781162314
298,0.0,6.529521076912531,15.580187286035777
299,0.0,4.963205497910263,13.348810205984975
300,1.396631970292603,5.728609589466183,14.415912793425324
301,2.4180619178265337,4.0431837243177355,12.032020365259427
302,0.0,6.540167294807381,15.611859457710866
303,2.141758704907676,3.325352740687077,11.032574157347417
304,2.3419325506126847,4.790156285801072,13.16236892800335
305,0.9964842586527763,4.52584958777704,12.749634496616903
306,1.8136272009636158,3.206594545526246,11.062938958393017
307,0.0,4.166739296289979,12.316304620164136
308,0.0,6.9928684151464635,16.213963277001305
309,0.0,5.920580807885911,14.739379715507328
310,1.2263671804286862,4.5481371064874185,12.846036043276598
311,0.0,4.790156285801072,13.108663669598423
312,0.0,4.456661589062647,12.67974844306334
313,1.5307437484490876,3.4848610873898864,11.326560058843178
314,0.0,5.549395875849332,14.23094665369441
315,1.2263671804286862,5.719231283798647,14.405369859408369
316,2.0021371603090286,4.279660863059676,12.432558406190418
317,2.4180619178265337,3.5810601390203067,11.475739262425359
318,0.6515153519069021,6.632640081057172,15.684106246275046
319,2.824539711605156,2.6699502839960365,10.24597243646333
320,0.0,3.380784603686283,11.185672041703855
321,2.795273632745913,1.4426723683816955,8.536426051320827
322,1.2263671804286862,4.195891015229306,12.324619257219567
323,2.251733842045806,1.4426723683816955,8.506019369140322
324,0.6515153519069021,2.569914849203163,9.922398950184292
325,0.6515153519069021,4.0431837243177355,12.117585984418472
326,2.4180619178265337,3.626571062020832,11.558594528938277
327,0.0,5.651770881529058,14.28018084511855
328,0.6515153519069021,6.3716548075633375,15.372230883840393
329,0.0,5.306303985855611,13.824835547888895
330,0.0,10.850229967658503,21.63715594934798
331,0.0,6.383518974881857,15.386934228508377
332,2.181102626198112,2.9287790392896955,10.359959254162789
333,1.9461506875967753,4.456661589062647,12.636802747368854
334,0.0,6.3775990503182935,15.386934228508377
335,1.8838062557894077,4.714222943484126,12.971999058250178
336,3.1792981814177783,1.8866805804665427,9.263844073690624
337,2.741459131607356,1.4426723683816955,8.49059644955156
338,0.0,7.061432802245457,16.31497958632881
339,1.2263671804286862,5.228224556280676,13.701906488837714
340,0.9964842586527763,5.201183338035884,13.672140285736305
341,1.7335764484645666,4.790156285801072,13.142140211454402
342,2.0021371603090286,3.142720785904284,10.823172733244379
343,0.6515153519069021,4.2523250634969845,12.311297734339542
344,0.0,6.788346787216701,15.89845805422207
345,0.0,3.832671322999159,11.713633182418016
346,2.3419325506126847,2.6699502839960365,10.17486154086831
347,1.7335764484645666,4.503183609400907,12.76277902351773
348,2.0528685193183898,4.752723987525214,13.07901534468103
349,1.7335764484645666,4.4084539219388095,12.681117422632559
350,0.9964842586527763,5.879181910403633,14.672459110141716
351,2.251733842045806,3.754145534327317,11.697312695683415
352,0.0,5.3560084521733335,13.941121168791025
353,0.0,5.072443987146303,13.568883836395727
354,0.9964842586527763,4.5916273014574305,12.796528025960855
355,1.7335764484645666,2.9287790392896955,10.641417864557807
356,1.5307437484490876,3.26737390750029,11.049508156732704
357,1.9461506875967753,1.4426723683816955,8.275205293898747
358,1.6407386937441204,3.325352740687077,11.112411320496953
359,3.1940633318231484,0.7070550249970754,7.263006613188289
360,0.0,3.533867890892596,11.535676691458242
361,2.623503598830946,3.4848610873898864,11.360807857753072
362,1.8136272009636158,4.2523250634969845,12.429426170653901
363,2.985720980240395,2.8484001169074613,10.499504174105706
364,1.7335764484645666,3.075409370521859,10.807763541346993
365,2.9528194804368937,2.20800583856032,9.708412065320033
366,2.729828336547587,3.5810601390203067,11.329439381320459
367,2.2176451588632196,3.67051961094578,11.593671800076729
368,2.099189049026517,3.5810601390203067,11.340910243152559
369,1.9461506875967753,3.794005626790242,11.694969072923664
370,2.46282374025262,2.9287790392896955,10.452652651766623
371,3.5519978333441826,0.7070550249970754,7.228559640693691
372,0.0,4.3064419974128425,12.41842130269007
373,2.3419325506126847,3.7130124362501236,11.515055977134535
374,3.439634909987058,1.4426723683816955,8.707671401020473
375,1.2263671804286862,3.004255853385491,10.654144542067842
376,0.6515153519069021,4.5916273014574305,12.902795954909722
377,2.3419325506126847,1.8866805804665427,8.862453745339238
378,0.6515153519069021,4.3064419974128425,12.465130108467267
379,2.6664551782449997,1.685754566636922,8.638523269620071
380,1.7335764484645666,3.533867890892596,11.446346861561839
381,1.2263671804286862,5.187460806131147,13.6435529055635
382,1.5307437484490876,3.533867890892596,11.253015987030945
383,0.9964842586527763,4.52584958777704,12.80294891983616
384,2.3419325506126847,2.6699502839960365,10.208050577703586
385,0.0,4.07518326642418,12.070545971384714
386,2.5228563512629036,2.3410944983149147,9.69362313148323
387,1.8136272009636158,3.626571062020832,11.593671800076729
388,1.5307437484490876,3.4848610873898864,11.397180369708659
389,2.2176451588632196,3.142720785904284,10.849815708157193
390,1.2263671804286862,6.007621394043574,14.880458801088226
391,0.9964842586527763,2.6699502839960365,10.163653355663824
392,0.0,5.538733882083324,14.11639131397067
393,0.6515153519069021,6.8149661116317395,15.987040736487753
394,0.9964842586527763,5.4617268863287975,14.01381338871554
395,0.0,7.276044673932847,16.63357220196455
396,1.396631970292603,3.9066991700518603,11.839137734939822
397,1.8838062557894077,5.3681606509340565,14.002910483547026
398,1.2263671804286862,4.432776295385575,12.670137296331143
399,1.396631970292603,3.626571062020832,11.37768757526534
400,1.2263671804286862,5.1454514553845705,13.574863077037012
401,1.7335764484645666,4.4084539219388095,12.661859485743788
402,1.5307437484490876,4.383677660952991,12.552219622752677
403,0.9964842586527763,3.26737390750029,10.912877562653794
404,0.0,5.042114650272795,13.471488088017184
405,1.2263671804286862,5.450369928913149,14.0501662486881
406,3.362838069535434,1.1338234261472029,8.004918558467114
407,0.6515153519069021,6.819356272842315,15.931633251639942
408,0.0,4.279660863059676,12.404175065909852
409,0.0,1.8866805804665427,9.164697482957466
410,3.033187290935224,1.1338234261472029,8.08699010313684
411,2.0528685193183898,5.214770344933932,13.681844704594772
412,1.8136272009636158,3.5810601390203067,11.465107023438893
413,0.0,7.599839646779758,17.083441288909867
414,0.0,5.3560084521733335,13.956578734415611
415,3.5330696411784714,0.7070550249970754,7.778662186350363
416,0.0,2.569914849203163,9.829115241052982
417,1.8838062557894077,4.733610976074341,13.051141565479687
418,2.916929703208465,1.4426723683816955,8.378249550597005
419,3.3422509329842067,0.7070550249970754,7.651860102806793
420,0.0,5.057363428145859,13.537835432722243
421,0.0,5.836536854295339,14.563033976065212
422,0.0,4.358429705844554,12.575540948913364
423,2.0021371603090286,2.6699502839960365,10.152370932925496
424,2.9663124422707132,2.058201619502107,9.339074608718375
425,2.8937413441320863,2.7624141491657817,10.267269995757266
426,1.5307437484490876,4.166739296289979,12.185055272651644
427,3.215128628879436,2.058201619502107,9.25419412808644
428,0.6515153519069021,4.844429402621812,13.27741238695394
429,0.0,5.072443987146303,13.492080241056788
430,2.251733842045806,2.058201619502107,9.263844073690624
431,1.396631970292603,5.011096646773858,13.516853439399139
432,3.0901104139875426,1.1338234261472029,8.16498978885192
433,1.9461506875967753,3.9066991700518603,11.905040597122952
434,1.6407386937441204,3.4848610873898864,11.276883428574251
435,2.608211185479784,1.4426723683816955,8.275205293898747
436,0.0,5.559977104468877,14.140100360594563
437,2.575968596475747,2.460907627788596,9.801485129440698
438,0.6515153519069021,4.844429402621812,13.20529744110089
439,1.2263671804286862,4.67458830717191,13.00336526153085
440,0.0,1.4426723683816955,8.046490560764738
441,1.8838062557894077,5.214770344933932,13.75311019363806
442,1.2263671804286862,4.896610804808281,13.271423051905112
443,0.6515153519069021,3.4848610873898864,11.346618032608628
444,1.2263671804286862,4.383677660952991,12.63540075801866
445,0.6515153519069021,3.380784603686283,11.166851626657246
446,0.0,5.380207217509179,13.93192896993837
447,3.3277888354706575,0.7070550249970754,7.57046663992976
448,0.6515153519069021,4.432776295385575,12.704237427519335
449,1.2263671804286862,3.67051961094578,11.504655786630453
450,0.0,8.028361030103213,17.67903689892269
451,1.2263671804286862,3.67051961094578,11.57371178140883
452,1.2263671804286862,3.7130124362501236,11.512461594491011
453,2.5412542570072634,3.794005626790242,11.69027265235895
454,0.0,4.2523250634969845,12.389817943438587
455,1.6407386937441204,5.042114650272795,13.437888947943726
456,3.038729425634646,2.3410944983149147,9.808435342483733
457,0.9964842586527763,3.626571062020832,11.435537544169094
458,0.9964842586527763,5.293593622192606,13.833057594388679
459,1.396631970292603,5.3560084521733335,13.87730041444077
460,1.2263671804286862,5.611714542582656,14.192261985451436
461,1.7335764484645666,4.67458830717191,12.99064949696975
462,0.0,5.5062503471312265,14.120898939892658
463,2.5412542570072634,2.3410944983149147,9.801485129440698
464,0.6515153519069021,4.3064419974128425,12.430992952664376
465,1.7335764484645666,5.306303985855611,13.872190537441845
466,1.2263671804286862,4.896610804808281,13.268421286725902
467,3.449987207810174,0.0,6.639168722719923
468,2.2836567005512274,3.754145534327317,11.664220887157578
469,0.0,3.4338898244481797,11.128598252406334
470,0.0,5.306303985855611,13.848657859895196
471,0.0,5.484166505570145,14.080607289332248
472,0.0,6.310828033990087,15.248781124895771
473,0.0,3.4338898244481797,11.210458266181071
474,0.0,4.714222943484126,12.943671856957454
475,0.0,4.979356958111661,13.484048826189984
476,2.0528685193183898,3.075409370521859,10.611353732118245
477,0.9964842586527763,6.067740904446036,14.910453695579275
478,1.5307437484490876,3.206594545526246,10.876058370401996
479,0.0,6.458354511504037,15.467757534993847
480,0.6515153519069021,3.004255853385491,10.527015916776143
481,0.0,5.214770344933932,13.76936658512306
482,0.0,5.380207217509179,13.934054113577089
483,2.985720980240395,2.460907627788596,9.829115241052982
484,0.0,3.8702141055318986,11.788642531979422
485,2.5589419946113883,1.685754566636922,8.825124556649842
486,1.2263671804286862,5.81031876754935,14.526220997021326
487,0.0,6.7793656423226825,15.88541128009577
488,2.805258741699451,2.20800583856032,9.366424877643563
489,2.3136549585205906,3.380784603686283,11.234902060085878
490,2.638288668384913,2.3410944983149147,9.602032819437737
491,2.5228563512629036,3.4848610873898864,11.332314045508177
492,2.2836567005512274,3.26737390750029,10.901912933605992
493,1.396631970292603,3.9066991700518603,11.8924709325653
494,1.8136272009636158,1.4426723683816955,8.08699010313684
495,0.6515153519069021,4.946860107019956,13.293292244504663
496,1.7335764484645666,3.754145534327317,11.647443789380294
497,1.2263671804286862,5.159597816393138,13.629512750523647
498,0.0,4.771569897638476,13.065687325996764
499,2.5923783083923255,2.7624141491657817,10.267269995757266
500,1.2263671804286862,3.794005626790242,11.849930814219315
501,2.3419325506126847,3.626571062020832,11.34946507027871
502,1.2263671804286862,4.862047337144221,13.207366833062146
503,2.0021371603090286,1.685754566636922,8.72115176209674
504,2.099189049026517,4.752723987525214,13.151749204456058
505,1.2263671804286862,3.67051961094578,11.583719567426229
506,1.8838062557894077,3.794005626790242,11.738984582738896
507,0.0,6.9250692165201855,16.126668039594335
508,2.705578272789475,2.058201619502107,9.402202030944311
509,2.6798896988160235,1.8866805804665427,9.174885787034833
510,0.0,7.176037597665514,16.484920259015276
511,2.5412542570072634,3.7130124362501236,11.6035691118156
512,2.705578272789475,1.4426723683816955,8.536426051320827
513,0.0,2.9287790392896955,10.683481964548855
514,3.049578086064259,1.1338234261472029,8.257361144978887
515,0.0,5.3560084521733335,13.90696210511198
516,0.0,6.329346489415844,15.279188180510854
517,0.0,5.549395875849332,14.16289574168019
518,0.6515153519069021,6.0152764124693965,14.804579660698668
519,1.6407386937441204,4.3064419974128425,12.40576342452658
520,3.250769167836145,0.0,6.639168722719923
521,0.0,7.3391956736332356,16.646411726871683
522,0.0,5.651770881529058,14.353506182342885
523,2.099189049026517,4.1064183400227074,12.23972979138437
524,1.5307437484490876,4.195891015229306,12.282664861067797
525,0.9964842586527763,3.5810601390203067,11.386067775190094
526,1.2263671804286862,4.3064419974128425,12.486529977909182
527,2.6664551782449997,2.460907627788596,9.986008084528185
528,0.0,5.254745101386506,13.824086353140741
529,0.6515153519069021,4.896610804808281,13.253340863112333
530,0.9964842586527763,2.569914849203163,10.041280899703237
531,0.0,4.010380129795892,11.976677226122977
532,2.4409714171495964,3.754145534327317,11.70432531213385
533,2.2176451588632196,4.332691170049281,12.543397943540961
534,2.099189049026517,3.67051961094578,11.545898628035072
535,2.5923783083923255,4.195891015229306,12.364014769086657
536,1.2263671804286862,2.8484001169074613,10.298727132398911
537,1.396631970292603,3.8702141055318986,11.864933795741232
538,2.0021371603090286,3.142720785904284,10.876058370401996
539,1.9461506875967753,3.9421861446898334,11.806366554612394
540,0.9964842586527763,6.160342158391904,15.043170216179664
541,0.0,5.681079969028326,14.399240176801824
542,2.181102626198112,2.8484001169074613,10.499504174105706
